"NLS198207130","ALS",3,0,2,0,0,"",1,2,"jackr001","L","jackr001","L","roges001","R","roges001","R","cartg001","rosep001","trilm001","knigr001","concd001","raint001","dawsa001","murpd001","bretg001","","","5/P","F","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","roges001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,22
"NLS198207130","ALS",3,1,0,0,0,"",1,2,"joner002","L","joner002","L","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","","","","T/89XD","T","T",11,9,22,"T","T",3,"F","F",0,"F","F",0,"F","F",0,"","F","F","89XD",0,0,"N",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","roges001",1,0,0,0,0,0,0,0,0,23
"NLS198207130","ALS",3,1,0,0,0,"",1,2,"raint001","L","raint001","L","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","","","joner002","W","F","F",7,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,3,"","","","","F","F","F","F","F","F","F","F","F","","","ecked001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,24
"NLS198207130","ALS",3,1,0,0,0,"",1,2,"rosep001","L","rosep001","L","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","raint001","","joner002","SB2","F","F",3,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"","","","","T","F","F","F","F","F","F","F","F","ecked001","","ecked001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,25
"NLS198207130","ALS",3,1,0,0,0,"",1,2,"rosep001","L","rosep001","L","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","","raint001","joner002","9/SF.3-H","F","F",3,2,2,"T","F",0,"F","T",1,"F","F",1,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,4,"9","","","","F","F","F","F","F","F","F","F","F","","ecked001","ecked001","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,26
"NLS198207130","ALS",3,1,1,0,0,"",1,3,"dawsa001","R","dawsa001","R","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","","raint001","","43.2-3","F","F",8,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,3,0,"43","","","","F","F","F","F","F","F","F","F","F","","ecked001","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,27
"NLS198207130","ALS",3,1,2,0,0,"",1,3,"knigr001","R","knigr001","R","ecked001","R","ecked001","R","fiskc001","coopc001","gricb001","bretg001","younr001","hendr001","lynnf001","jackr001","","","raint001","4/P","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"4","","","","F","F","F","F","F","F","F","F","F","","","ecked001","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,28
"NLS198207130","ALS",4,0,0,0,0,"",1,3,"coopc001","L","coopc001","L","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","","","","K","T","F",3,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,29
"NLS198207130","ALS",4,0,1,0,0,"",1,3,"younr001","R","younr001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","","","","W","F","F",6,6,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"NLS198207130","ALS",4,0,1,0,0,"",1,3,"gricb001","R","gricb001","R","carls001","L","carls001","L","cartg001","rosep001","trilm001","knigr001","concd001","baked002","dawsa001","murpd001","younr001","","","W.1-2","F","F",4,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","carls001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,31
