"CLE201610140","TOR",3,1,0,3,2,"BBCCBS",0,0,"naqut001","L","naqut001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","K","T","F",8,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,22
"CLE201610140","TOR",3,1,1,3,2,"BBFFBX",0,0,"perer003","R","perer003","R","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","8/L","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,23
"CLE201610140","TOR",3,1,2,0,0,"X",0,0,"santc002","L","santc002","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","5/P-","F","F",10,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,24
"CLE201610140","TOR",4,0,0,1,2,"CCFBS",0,0,"tulot001","R","tulot001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","K","T","F",6,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,25
"CLE201610140","TOR",4,0,1,0,2,"CCFX",0,0,"saunm001","L","saunm001","L","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","S7/G","F","F",10,7,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"CLE201610140","TOR",4,0,1,1,1,"CBX",0,0,"pillk001","R","pillk001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","saunm001","","","43/G.1-2","F","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"43","","","","F","F","F","F","F","F","F","F","F","klubc001","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,27
"CLE201610140","TOR",4,0,2,1,1,"BSX",0,0,"travd001","R","travd001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","saunm001","","8/F","F","F",4,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","klubc001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,28
"CLE201610140","TOR",4,1,0,1,2,"BFSFS",0,0,"kipnj001","L","kipnj001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","K","T","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,29
"CLE201610140","TOR",4,1,1,2,2,"BFBSX",0,0,"lindf001","L","lindf001","L","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","","","","S9/G+","F","F",6,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30
"CLE201610140","TOR",4,1,1,1,2,"BCSX",0,0,"napom001","R","napom001","R","estrm001","R","estrm001","R","martr004","encae001","travd001","donaj001","tulot001","carre001","pillk001","bautj002","lindf001","","","7/F","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","estrm001","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,31
